,EMA,CMO,MINUSDM,PLUSDM,CLOSE,CLOSEL1,CLOSEL2,CLOSEL3,3O,CMB,UP_DOWN
13014,50718.17678139915,-6.128457712015234,1564.5943723427777,1166.4409619664302,50523.25,50028.5,49675.56,49867.65,0,0,0
13015,50652.49327840875,-21.488989536922887,2001.0246537256423,1108.1189138681086,50028.5,49675.56,49867.65,49862.63,0,0,0
13016,50559.45201379839,-30.080368976719452,2090.97342103936,1052.7129681747033,49675.56,49867.65,49862.63,49904.96,0,0,1
13017,50493.566107722356,-22.406455046862714,1995.4747499873947,1000.0773197659681,49867.65,49862.63,49904.96,49930.39,0,0,0
13018,50433.47695460594,-22.53217432700667,1895.701012488025,1042.4334537776704,49862.63,49904.96,49930.39,49881.98,0,0,1
13019,50383.14200654823,-20.794988983388574,1800.9159618636238,990.3117810887868,49904.96,49930.39,49881.98,50012.6,0,0,1
13020,50340.02276782935,-19.721634584097572,1799.280163770446,940.7961920343474,49930.39,49881.98,50012.6,50079.99,0,0,0
13021,50296.3996470837,-21.126041555383775,1709.3161555819238,1008.7063824326272,49881.98,50012.6,50079.99,49748.89,0,0,1
13022,50269.371109266205,-15.39249918203007,1623.8503478028276,1037.511063310994,50012.6,50079.99,49748.89,49870.53,0,0,1
13023,50251.334813145615,-12.500474287956825,1542.6578304126863,985.6355101454442,50079.99,49748.89,49870.53,49841.99,1,0,0
13024,50203.482926179364,-22.540590680242556,1977.5449388920488,936.353734638172,49748.89,49870.53,49841.99,49901.56,0,0,1
13025,50171.77312368609,-17.33403313296051,1878.6676919474464,889.5360479062634,49870.53,49841.99,49901.56,50049.34,0,0,0
13026,50140.36520714456,-18.192488729732005,1784.734307350074,864.7792455109515,49841.99,49901.56,50049.34,50240.53,0,0,1
13027,50117.621854083176,-15.555954334371982,1728.6875919825654,821.5402832354039,49901.56,50049.34,50240.53,50255.17,0,0,1
13028,50111.11882036097,-9.195159223937468,1642.2532123834371,1111.5432690736354,50049.34,50240.53,50255.17,50351.1,0,0,1
13029,50123.44369461231,-1.5804207686803204,1560.1405517642652,1174.8861056199519,50240.53,50255.17,50351.1,50342.51,0,0,1
13030,50135.98905703019,-1.0126413693184229,1482.1335241760519,1116.1418003389542,50255.17,50351.1,50342.51,50269.44,0,0,1
13031,50156.4758135035,2.73714394805456,1435.0368479672513,1060.3347103220065,50351.1,50342.51,50269.44,50774.16,0,0,0
13032,50174.193355074596,2.3789185874166665,1363.2850055688887,1073.857974805907,50342.51,50269.44,50774.16,50973.64,0,0,0
13033,50183.26446411511,-0.7207112693637097,1295.1207552904443,1020.1650760656115,50269.44,50774.16,50973.64,50775.49,0,0,1
13034,50239.54022943748,17.451105908166994,1230.364717525922,1626.5468222623304,50774.16,50973.64,50775.49,50622.87,0,0,1
13035,50309.454493300575,23.214570538609962,1168.846481649626,1785.2194811492138,50973.64,50775.49,50622.87,50787.94,0,0,0
13036,50353.838827271946,14.83147477655408,1244.2441575671412,1695.958507091753,50775.49,50622.87,50787.94,50816.24,0,0,0
13037,50379.460843722234,8.828339505059736,1252.591949688789,1611.1605817371653,50622.87,50787.94,50816.24,51009.02,0,0,1
13038,50418.363620510594,13.949892836412445,1308.5623522043481,1530.602552650307,50787.94,50816.24,51009.02,51001.51,0,1,1
13039,50456.25660903339,14.81348238676172,1243.1342345941307,1577.772425017796,50816.24,51009.02,51001.51,50853.02,1,0,1
13040,50508.900741506404,20.532205361237,1180.9775228644241,1708.873803766904,51009.02,51001.51,50853.02,50935.93,0,0,0
13041,50555.81590898198,20.201309185575507,1121.928646721203,1623.4301135785588,51001.51,50853.02,50935.93,50694.83,0,0,0
13042,50584.12106050751,13.704502105828615,1104.0722143851408,1542.2586078996308,50853.02,50935.93,50694.83,50555.01,0,0,1
13043,50617.62667379251,16.361451975005746,1151.058603665886,1465.1456775046493,50935.93,50694.83,50555.01,50755.87,0,0,0
13044,50624.979371526555,6.339411255177538,1193.0356734825905,1391.888393629417,50694.83,50555.01,50755.87,50791.11,0,0,0
13045,50618.31562185736,1.0276823322661837,1209.383889808461,1322.2939739479461,50555.01,50755.87,50791.11,50759.45,0,0,1
13046,50631.41603882332,7.9784348059028245,1204.1446953180412,1256.179275250549,50755.87,50791.11,50759.45,51118.83,0,1,1
13047,50646.62498750682,9.156664571562914,1143.937460552139,1320.9003114880204,50791.11,50759.45,51118.83,51300.0,1,0,0
13048,50657.370226791885,7.850749460855923,1096.0505875245299,1254.8552959136193,50759.45,51118.83,51300.0,51502.54,0,0,1
13049,50701.31877662123,19.375954605860358,1041.2480581483035,1516.7025311179348,51118.83,51300.0,51502.54,51450.57,0,0,1
13050,50758.33603599064,24.393862479497454,989.1856552408883,1640.867404562038,51300.0,51502.54,51450.57,51468.0,0,0,1
13051,50829.21260399153,29.553491617372156,939.7263724788439,1835.8240343339362,51502.54,51450.57,51468.0,51853.1,0,0,0
13052,50888.38949884948,27.208740808269425,892.7400538549017,1744.0328326172394,51450.57,51468.0,51853.1,51690.69,0,0,1
13053,50943.590498959056,27.67088953532871,1004.1030511621566,1656.8311909863774,51468.0,51853.1,51690.69,51204.64,0,0,1
